IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,31.09,,,24.14,,38.97,31.09 [24.14 – 38.97],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,31.14,,,24.64,,38.46,31.14 [24.64 – 38.46],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,31.19,,,24.77,,38.42,31.19 [24.77 – 38.42],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,31.2,,,23.86,,39.6,31.2 [23.86 – 39.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,COG,Congo,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,31.27,,,24.31,,39.19,31.27 [24.31 – 39.19],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,31.35,,,22.6,,41.65,31.35 [22.6 – 41.65],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,31.38,,,24.08,,39.73,31.38 [24.08 – 39.73],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,31.43,,,23.95,,40,31.43 [23.95 – 40],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,POL,Poland,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,31.48,,,24.83,,38.97,31.48 [24.83 – 38.97],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,31.51,,,25.84,,37.79,31.51 [25.84 – 37.79],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,31.7,,,25.42,,38.7,31.7 [25.42 – 38.7],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,31.72,,,25.78,,38.31,31.72 [25.78 – 38.31],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,31.82,,,24.26,,40.48,31.82 [24.26 – 40.48],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,31.99,,,25.07,,39.77,31.99 [25.07 – 39.77],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,32.06,,,25.96,,38.16,32.06 [25.96 – 38.16],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,32.1,,,25.32,,39.73,32.1 [25.32 – 39.73],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,32.19,,,25.49,,39.69,32.19 [25.49 – 39.69],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,32.22,,,25.22,,40.09,32.22 [25.22 – 40.09],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,32.25,,,24.34,,41.22,32.25 [24.34 – 41.22],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,POL,Poland,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,32.46,,,25.31,,40.53,32.46 [25.31 – 40.53],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,32.56,,,25.2,,40.85,32.56 [25.2 – 40.85],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,32.73,,,26.55,,39.53,32.73 [26.55 – 39.53],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,32.94,,,25.32,,41.57,32.94 [25.32 – 41.57],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,32.94,,,25.33,,41.55,32.94 [25.33 – 41.55],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,32.95,,,25.16,,41.75,32.95 [25.16 – 41.75],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,32.97,,,25.04,,41.98,32.97 [25.04 – 41.98],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,33.06,,,26.7,,39.42,33.06 [26.7 – 39.42],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,33.13,,,26.42,,40.58,33.13 [26.42 – 40.58],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,33.16,,,25.12,,42.29,33.16 [25.12 – 42.29],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.19,,,24.57,,43.09,33.19 [24.57 – 43.09],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,33.22,,,25.88,,41.36,33.22 [25.88 – 41.36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.31,,,25.34,,42.36,33.31 [25.34 – 42.36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,POL,Poland,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.36,,,25.75,,41.94,33.36 [25.75 – 41.94],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,33.36,,,26.37,,41.11,33.36 [26.37 – 41.11],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.57,,,26.8,,41.1,33.57 [26.8 – 41.1],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,33.58,,,25.5,,42.68,33.58 [25.5 – 42.68],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.64,,,26.29,,41.87,33.64 [26.29 – 41.87],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,33.65,,,20.25,,47.05,33.65 [20.25 – 47.05],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,33.73,,,27.62,,39.83,33.73 [27.62 – 39.83],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.83,,,26.96,,41.44,33.83 [26.96 – 41.44],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,33.84,,,20.09,,50.95,33.84 [20.09 – 50.95],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.89,,,23.28,,46.39,33.89 [23.28 – 46.39],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.89,,,26.34,,42.36,33.89 [26.34 – 42.36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,33.93,,,27.9,,40.51,33.93 [27.9 – 40.51],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,FRA,France,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,33.99,,,27.29,,41.4,33.99 [27.29 – 41.4],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,34.03,,,22.34,,47.7,34.03 [22.34 – 47.7],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,34.1,,,25.83,,43.45,34.1 [25.83 – 43.45],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,34.3,,,20.75,,50.95,34.3 [20.75 – 50.95],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,34.43,,,27.11,,42.56,34.43 [27.11 – 42.56],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,34.5,,,26.34,,43.67,34.5 [26.34 – 43.67],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,34.64,,,26.61,,43.64,34.64 [26.61 – 43.64],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,34.64,,,27.03,,43.11,34.64 [27.03 – 43.11],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,34.78,,,25.4,,45.49,34.78 [25.4 – 45.49],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,34.82,,,27,,43.53,34.82 [27 – 43.53],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,34.9,,,25.78,,45.26,34.9 [25.78 – 45.26],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,34.9,,,27.59,,42.97,34.9 [27.59 – 42.97],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,35.18,,,28.24,,42.81,35.18 [28.24 – 42.81],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,35.35,,,20.9,,52.88,35.35 [20.9 – 52.88],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,35.35,,,27.77,,43.72,35.35 [27.77 – 43.72],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,35.41,,,26.75,,45.14,35.41 [26.75 – 45.14],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,35.47,,,20.54,,53.82,35.47 [20.54 – 53.82],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,35.58,,,28.29,,43.6,35.58 [28.29 – 43.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,35.75,,,29.27,,42.76,35.75 [29.27 – 42.76],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,35.83,,,27.86,,44.67,35.83 [27.86 – 44.67],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,35.86,,,29.4,,42.86,35.86 [29.4 – 42.86],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,36.17,,,29.91,,42.93,36.17 [29.91 – 42.93],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,36.21,,,28.88,,44.22,36.21 [28.88 – 44.22],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,36.4,,,27.98,,45.7,36.4 [27.98 – 45.7],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,36.41,,,28.31,,45.36,36.41 [28.31 – 45.36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,36.5,,,21.71,,54.29,36.5 [21.71 – 54.29],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,36.53,,,29.19,,43.88,36.53 [29.19 – 43.88],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,36.61,,,28.66,,45.37,36.61 [28.66 – 45.37],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,36.62,,,28.46,,45.63,36.62 [28.46 – 45.63],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,36.65,,,28.2,,45.96,36.65 [28.2 – 45.96],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,36.75,,,27.18,,47.48,36.75 [27.18 – 47.48],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,36.76,,,28.19,,45.33,36.76 [28.19 – 45.33],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,36.83,,,28.36,,46.16,36.83 [28.36 – 46.16],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,36.84,,,29.7,,44.6,36.84 [29.7 – 44.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,36.88,,,29.22,,45.23,36.88 [29.22 – 45.23],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,36.98,,,20.96,,56.47,36.98 [20.96 – 56.47],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,37,,,28.28,,46.65,37 [28.28 – 46.65],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,37.08,,,30.05,,44.7,37.08 [30.05 – 44.7],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,37.12,,,27.92,,47.36,37.12 [27.92 – 47.36],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,37.12,,,28.41,,46.75,37.12 [28.41 – 46.75],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,37.13,,,27.48,,47.91,37.13 [27.48 – 47.91],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,37.16,,,28.26,,47.01,37.16 [28.26 – 47.01],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,37.28,,,29.98,,44.58,37.28 [29.98 – 44.58],,,EN,2018-09-13T05:00:00.000Z
